transaction_amount,hour_of_day,day_of_week,transaction_count_24h,avg_transaction_amount_30d,deviation_from_avg,unique_recipients_24h,is_new_recipient,is_anomaly
104308.07,18,0,4,14708.0,6.0915,1,0,0
1281557.74,19,3,0,87698.26,13.6131,1,0,0
3311.6,11,0,2,18598.65,-0.8219,1,0,0
7826.28,13,4,1,35458.22,-0.7793,3,0,0
30082.0,3,2,4,723743.35,-0.9584,3,1,0
3779.05,1,0,1,226600.79,-0.9833,3,0,0
39428.96,5,6,2,43274.63,-0.0889,1,1,0
36873.99,3,3,2,207397.23,-0.8222,1,0,0
250026.63,12,5,0,236687.69,0.0564,4,1,0
92954.12,0,4,6,90537.95,0.0267,1,0,0
4391.56,13,3,3,74360.3,-0.9409,0,0,0
599354.7,3,6,8,59766.18,9.0282,0,0,0
26500.9,6,4,6,54080.28,-0.51,1,0,0
128746.69,15,1,2,174309.8,-0.2614,0,0,0
677447.12,23,5,5,64792.71,9.4555,5,0,0
23755.97,6,2,3,167401.13,-0.8581,4,0,0
51945.09,22,5,3,17793.82,1.9192,1,1,0
45508.49,15,0,2,10066.66,3.5204,2,0,0
13282.6,3,4,6,30398.67,-0.563,2,1,0
14576.73,1,6,1,26252.51,-0.4447,3,0,0
113084.71,16,2,2,137812.33,-0.1794,1,1,0
65433.58,5,0,2,45755.71,0.4301,0,0,0
82671.12,16,4,2,127564.12,-0.3519,1,0,0
67268.9,3,0,4,116255.34,-0.4214,2,0,0
28077.01,9,2,1,27829.58,0.0089,0,0,0
139234.36,22,6,2,30028.38,3.6366,1,0,0
47653.34,11,2,4,21090.09,1.2595,1,0,0
18368.3,17,3,1,48221.5,-0.6191,1,0,0
20147.77,7,3,2,30840.31,-0.3467,1,0,0
202462.66,5,6,2,29738.58,5.8079,1,0,0
440620.21,3,3,3,123520.61,2.5672,2,1,0
6254.89,14,4,5,45036.42,-0.8611,0,0,0
47410.74,13,2,4,210346.14,-0.7746,0,0,0
35170.4,7,5,0,9235.62,2.8078,2,1,0
23798.8,20,0,3,13005.45,0.8298,0,0,0
13460.33,3,1,4,45963.96,-0.7071,0,1,0
207329.2,13,6,3,156353.88,0.326,1,1,0
70626.85,5,2,0,28319.58,1.4939,3,0,0
32411.0,21,2,1,37546.66,-0.1368,1,0,0
580757.63,10,4,5,93060.44,5.2406,0,1,0
74496.09,15,0,2,155403.69,-0.5206,1,0,0
54134.42,16,3,1,67426.38,-0.1971,1,1,0
99657.47,21,5,0,30924.16,2.2226,0,1,0
310754.15,1,1,2,104618.47,1.9703,0,0,0
24427.13,17,4,1,85768.66,-0.7152,2,1,0
38877.26,1,6,3,121536.82,-0.6801,0,0,0
54326.58,14,6,1,66894.26,-0.1879,0,1,0
10543.25,7,4,2,40160.44,-0.7375,1,0,0
14561.48,22,4,4,13486.76,0.0797,1,0,0
2981.47,0,3,1,46659.16,-0.9361,1,0,0
125817.09,22,6,4,54306.08,1.3168,3,1,0
80947.99,15,4,4,15708.03,4.153,1,0,0
97692.33,10,5,4,65141.99,0.4997,1,0,0
32548.59,3,0,3,64495.37,-0.4953,2,0,0
46220.36,14,0,2,33969.27,0.3606,1,0,0
60494.78,16,1,4,22077.28,1.7401,3,1,0
55157.03,20,1,9,277035.98,-0.8009,2,0,0
79015.49,19,6,3,343550.74,-0.77,0,0,0
2647.98,14,6,4,549716.66,-0.9952,0,0,0
83558.59,19,3,5,66998.7,0.2472,0,0,0
186250.04,6,2,3,10677.16,16.4422,0,0,0
143271.59,14,1,2,277666.11,-0.484,3,0,0
28130.59,18,6,1,179984.79,-0.8437,2,1,0
196994.73,8,3,3,61737.7,2.1908,1,0,0
37597.32,0,5,4,213339.25,-0.8238,1,0,0
196728.72,9,5,3,98660.06,0.994,4,0,0
24350.04,22,0,6,270353.71,-0.9099,1,0,0
6183.16,6,0,2,116771.2,-0.947,2,0,0
24709.84,19,4,7,18065.91,0.3677,2,1,0
86426.41,23,1,4,93671.06,-0.0773,3,1,0
130136.05,2,4,2,20823.84,5.2491,0,0,0
433226.41,14,2,2,58874.06,6.3584,2,0,0
284661.03,4,5,2,128252.46,1.2195,1,0,0
3290620.17,20,0,4,60835.03,53.09,2,0,0
82264.63,16,6,2,21569.15,2.8139,2,0,0
43157.62,23,2,2,96084.96,-0.5508,1,0,0
15543.32,22,3,7,454913.84,-0.9658,0,1,0
142745.43,21,2,2,337948.38,-0.5776,0,0,0
95455.02,17,6,2,121641.67,-0.2153,1,1,0
19150.57,13,5,9,29126.1,-0.3425,1,0,0
28462.12,9,1,1,14087.65,1.0203,1,0,0
39485.0,11,1,2,377710.6,-0.8955,3,0,0
18740.88,21,4,1,73579.21,-0.7453,1,0,0
3388.68,3,4,6,64652.54,-0.9476,3,0,0
68349.44,10,2,8,53951.87,0.2669,1,0,0
316010.55,1,1,4,644953.52,-0.51,3,1,0
33867.09,13,5,3,64349.21,-0.4737,3,0,0
25847.22,1,3,4,90503.5,-0.7144,3,0,0
168442.39,12,1,4,119950.0,0.4043,2,0,0
48460.2,13,2,1,69626.81,-0.304,2,0,0
134863.44,22,1,3,79523.89,0.6959,0,1,0
46896.66,14,3,1,189462.08,-0.7525,2,1,0
15522.52,23,2,5,4757.62,2.2622,1,0,0
41196.17,5,0,3,122565.92,-0.6639,0,0,0
109527.55,10,0,2,67571.76,0.6209,0,0,0
18401.26,16,0,3,71900.47,-0.7441,0,1,0
156595.4,14,6,6,23520.94,5.6575,1,0,0
10199.77,9,4,4,76109.93,-0.866,0,1,0
34200.43,12,4,1,20723.44,0.6503,1,1,0
687371.42,14,5,3,104151.13,5.5997,4,0,0
21211.83,17,4,0,56377.79,-0.6237,0,0,0
144987.85,16,2,4,19393.55,6.4758,0,1,0
27156.72,21,4,4,62268.32,-0.5639,1,1,0
57625.4,17,3,8,14650.03,2.9333,1,0,0
171179.74,19,4,2,20529.85,7.3377,2,0,0
97655.97,6,3,0,373706.53,-0.7387,1,0,0
18427.96,11,5,5,77131.1,-0.7611,3,0,0
18463.63,8,4,5,21375.22,-0.1362,3,0,0
407353.9,19,4,3,145326.98,1.803,0,0,0
450691.94,12,2,2,74791.81,5.0259,1,0,0
169127.05,7,2,1,109922.94,0.5386,0,0,0
13887.73,22,4,2,15353.37,-0.0955,3,1,0
57161.96,11,4,6,99653.35,-0.4264,0,0,0
5466.37,19,0,6,146986.48,-0.9628,0,0,0
209137.95,13,6,4,18549.86,10.2738,1,0,0
170937.23,4,0,2,21807.02,6.8383,1,0,1
15131.52,8,4,1,33895.1,-0.5536,3,0,0
91336.03,23,4,3,74536.98,0.2254,4,0,0
221247.78,15,3,4,11925.53,17.551,1,0,0
31970.58,19,0,5,40341.93,-0.2075,1,1,0
261792.36,14,1,2,76078.66,2.441,0,0,0
216457.01,16,5,3,36450.66,4.9382,1,0,0
10527.09,10,0,2,84913.79,-0.876,1,0,0
131218.27,4,3,6,312365.15,-0.5799,1,0,0
22399.55,9,0,0,92476.11,-0.7578,4,1,0
31725.15,23,4,2,117464.26,-0.7299,0,0,0
14890.33,21,2,7,18498.84,-0.1951,0,0,0
891247.99,2,4,2,35588.49,24.0425,1,0,0
159544.97,5,1,3,709699.36,-0.7752,0,1,0
17516.29,18,3,3,25776.6,-0.3204,3,0,0
70362.62,19,6,2,273277.75,-0.7425,1,1,0
209722.32,12,0,3,180853.63,0.1596,1,0,0
40545.0,23,4,3,112703.21,-0.6402,5,0,0
631654.3,4,4,4,49896.87,11.659,1,0,1
55455.65,19,4,7,58849.22,-0.0577,1,0,0
68272.04,13,4,1,58944.43,0.1582,2,0,0
99473.3,3,1,2,16309.3,5.0989,1,0,0
24218.36,5,3,5,28738.62,-0.1573,1,0,0
56005.8,22,0,2,88841.09,-0.3696,3,0,0
16415.59,0,0,1,15866.19,0.0346,1,0,0
69268.33,13,6,2,15269.65,3.5361,1,0,0
373362.07,3,5,4,47968.1,6.7834,3,0,0
430558.47,22,3,4,148253.58,1.9042,2,0,0
166232.9,14,2,2,10757.51,14.4514,0,1,0
170998.14,12,6,2,21077.94,7.1123,1,0,0
14960.48,18,1,3,37038.34,-0.5961,0,1,0
381818.28,1,0,3,20289.07,17.818,1,0,1
2453.27,0,5,4,146709.42,-0.9833,0,0,0
15206.49,1,2,5,9925.84,0.532,1,0,0
50253.13,12,2,5,98511.66,-0.4899,1,1,0
54751.83,13,6,4,97435.16,-0.4381,1,0,0
4520.5,14,4,2,125751.61,-0.964,2,0,0
8428.3,16,1,3,454276.16,-0.9814,1,0,0
18531.66,9,2,6,717161.87,-0.9742,1,0,0
22212.11,16,5,2,125809.72,-0.8234,0,0,0
4352.79,0,2,3,129527.32,-0.9664,1,0,0
28352.44,19,3,1,22459.4,0.2624,1,0,0
4053.73,0,2,6,28174.5,-0.8561,4,0,0
245642.99,19,4,5,108195.6,1.2703,0,0,0
262758.17,21,3,1,378962.37,-0.3066,3,0,0
859209.94,12,0,3,71723.64,10.9793,2,0,0
166102.51,19,0,3,86880.93,0.9118,3,0,0
38926.95,17,4,5,76062.22,-0.4882,2,0,0
196201.12,6,5,3,68449.79,1.8663,1,0,0
58371.23,19,4,3,264736.56,-0.7795,1,0,0
11903.28,14,3,2,46115.67,-0.7419,0,0,0
193277.8,14,4,1,6229.97,30.0191,2,0,0
147418.5,21,6,1,5192.21,27.387,1,0,0
48388.65,14,4,2,220317.33,-0.7804,0,1,0
9228.68,15,1,2,40294.85,-0.771,2,0,0
3118.2,6,6,3,196457.87,-0.9841,1,1,0
34864.92,18,1,4,166065.73,-0.79,1,0,0
226337.51,12,0,7,26552.54,7.5239,4,0,0
1170312.9,4,5,3,138766.39,7.4336,1,0,1
35474.95,9,5,2,209700.49,-0.8308,2,0,0
58165.01,12,5,3,113275.82,-0.4865,3,0,0
51644.48,2,1,1,33865.97,0.525,2,0,0
161051.2,15,4,3,60407.56,1.666,1,0,0
610736.14,5,3,2,43495.28,13.0411,2,0,0
13557.19,11,0,2,41585.72,-0.674,2,0,0
46158.48,23,6,5,6308.79,6.3155,1,0,1
39043.66,21,1,2,9664.38,3.0396,1,0,0
179534.31,23,1,3,40224.2,3.4633,1,1,0
13208.09,16,4,2,33701.94,-0.6081,1,0,0
298619.48,22,5,2,113869.83,1.6224,1,1,0
207533.11,14,0,4,51442.85,3.0342,0,0,0
1591.08,7,4,4,16377.73,-0.9028,1,0,0
229123.92,5,1,2,17206.26,12.3156,3,0,0
10208.73,21,2,0,27804.52,-0.6328,4,1,0
44760.99,10,1,3,63684.16,-0.2971,2,0,0
47843.54,21,5,3,74788.5,-0.3603,4,1,0
110235.56,23,1,0,40038.25,1.7532,4,0,0
5969.15,4,1,4,534398.98,-0.9888,1,0,0
136378.06,19,5,3,30249.7,3.5083,1,0,0
51378.44,13,6,4,78106.03,-0.3422,0,0,0
180100.07,19,1,3,184323.63,-0.0229,0,0,0
73673.69,0,0,2,136845.7,-0.4616,3,0,0
17193.84,17,2,5,284232.66,-0.9395,3,0,0
33505.03,21,6,3,31489.24,0.064,2,0,0
9359.34,7,4,4,163969.85,-0.9429,2,0,0
188386.97,11,3,1,20558.51,8.1631,2,0,0
294244.6,0,3,5,65692.8,3.479,0,0,1
16828.86,16,3,5,69034.63,-0.7562,1,0,0
67953.73,17,5,5,248945.58,-0.727,2,1,0
90475.74,19,1,6,89881.85,0.0066,0,0,0
8512.31,7,3,5,34213.35,-0.7512,2,0,0
72912.12,3,4,4,27420.0,1.659,3,0,0
20281.08,11,0,2,45751.2,-0.5567,1,0,0
9692.96,21,4,5,153716.4,-0.9369,0,0,0
30599.19,13,1,4,66348.17,-0.5388,1,0,0
52833.23,6,4,1,73994.03,-0.286,2,0,0
150651.84,15,5,3,71482.52,1.1075,1,0,0
8249.16,7,1,2,84981.26,-0.9029,3,1,0
7018.74,0,2,4,55416.13,-0.8733,2,0,0
118923.53,6,2,2,30970.64,2.8398,3,0,0
31071.77,18,4,3,107029.87,-0.7097,1,0,0
4650.5,20,6,2,87631.39,-0.9469,1,0,0
38177.38,9,3,4,56956.67,-0.3297,0,0,0
73661.5,20,1,5,225921.62,-0.6739,1,1,0
69070.95,22,6,1,101631.28,-0.3204,1,0,0
24443.14,1,6,1,256364.01,-0.9047,1,0,0
23509.4,0,0,3,50376.44,-0.5333,0,0,0
263296.19,17,3,2,73756.96,2.5697,0,0,0
104322.33,7,1,3,48336.07,1.1582,1,0,0
49324.02,19,2,4,51122.85,-0.0352,1,0,0
54437.08,12,4,4,27514.58,0.9784,1,0,0
402262.05,17,5,2,58693.91,5.8535,4,0,0
168904.22,5,1,2,288701.73,-0.415,1,0,0
37807.02,1,6,3,23174.27,0.6314,1,0,0
21362.46,23,3,2,56914.59,-0.6246,1,0,0
10354.33,5,3,2,161448.33,-0.9359,5,0,0
12276.66,9,3,3,58245.68,-0.7892,2,0,0
879013.43,11,1,1,52035.07,15.8924,1,0,0
449412.66,10,4,2,21287.86,20.1103,3,0,0
70594.37,23,3,3,77242.85,-0.0861,1,0,0
247083.25,14,6,3,117225.83,1.1077,2,0,0
1203.58,18,3,3,58954.97,-0.9796,0,1,0
15891.1,23,3,3,90092.98,-0.8236,1,0,0
47175.19,11,0,4,50463.67,-0.0652,2,0,0
100634.69,17,4,2,6759.74,13.8853,3,0,0
31910.75,20,0,6,35315.97,-0.0964,1,0,0
19164.78,3,1,6,34832.3,-0.4498,1,0,0
42705.96,3,6,2,25365.65,0.6836,4,0,0
95742.7,6,3,4,9479.06,9.0995,1,0,0
96054.76,23,3,2,60812.65,0.5795,0,1,0
62863.52,2,3,2,2577.44,23.3808,4,0,0
8528.61,18,1,0,54797.03,-0.8443,1,1,0
535924.67,18,5,0,157789.24,2.3964,0,0,0
33738.32,0,5,2,180031.34,-0.8126,2,0,0
49050.1,0,6,4,75858.28,-0.3534,5,0,0
45713.9,20,4,2,95135.82,-0.5195,1,1,0
156607.56,18,0,8,146494.62,0.069,0,0,0
310.51,0,1,5,9226.8,-0.9662,3,0,0
36992.92,19,1,1,60322.9,-0.3867,1,1,0
19994.26,11,4,3,55109.55,-0.6372,1,0,0
290411.0,14,6,1,17980.88,15.1503,1,0,0
12805.88,18,1,4,30874.01,-0.5852,2,0,0
102366.59,18,5,5,26537.58,2.8573,1,0,0
181017.49,23,4,1,78343.8,1.3105,4,0,0
8059.48,14,6,5,44473.55,-0.8188,2,0,0
116841.66,22,0,4,461465.56,-0.7468,3,0,0
4670.93,15,6,1,33260.59,-0.8595,3,1,0
106503.73,3,3,5,111780.01,-0.0472,1,0,0
10734.73,9,4,3,26958.06,-0.6018,2,0,0
133004.54,2,4,3,87084.96,0.5273,2,0,0
23479.18,22,3,0,277483.95,-0.9154,0,0,0
42048.72,12,2,3,106076.99,-0.6036,1,0,0
57122.82,20,2,4,17419.19,2.2792,0,0,0
573184.88,14,6,5,14280.67,39.1344,0,0,0
28232.05,14,0,1,59208.73,-0.5232,1,0,0
24390.74,9,4,1,51692.16,-0.5281,0,0,0
24954.97,4,0,4,48757.5,-0.4882,1,0,0
33945.93,18,6,5,22493.56,0.5091,0,0,0
661025.23,22,0,2,52106.08,11.6859,1,0,1
104950.78,14,6,3,44071.19,1.3814,1,0,0
39331.01,3,0,4,31612.41,0.2442,0,0,0
33428.01,8,6,3,94263.84,-0.6454,0,0,0
608885.09,16,6,4,21022.89,27.9616,0,0,0
224890.0,1,6,4,24455.88,8.1954,1,0,1
642918.67,19,0,5,25805.87,23.9127,2,1,0
56059.5,2,2,5,191247.87,-0.7069,2,0,0
48935.92,7,1,3,44416.88,0.1017,0,0,0
28498.17,2,3,6,7472.74,2.8132,3,0,0
1245.05,13,6,5,107990.26,-0.9885,1,0,0
296877.78,11,6,3,115611.17,1.5679,1,0,0
277321.48,2,5,2,198041.99,0.4003,0,0,0
126516.55,13,6,5,55532.34,1.2782,0,0,0
118488.53,11,6,4,356570.16,-0.6677,1,0,0
22709.51,12,6,5,25970.99,-0.1256,3,1,0
1374537.43,8,2,3,69547.59,18.7637,1,0,0
72907.11,5,6,1,85237.71,-0.1447,4,0,0
51322.25,21,1,2,392752.74,-0.8693,0,0,0
41726.76,3,6,7,177635.14,-0.7651,3,0,0
14830.29,2,3,5,105864.54,-0.8599,1,0,0
80506.58,2,0,6,20721.87,2.885,1,1,0
80109.49,5,1,2,25824.79,2.102,1,0,0
181606.82,16,4,3,21033.41,7.6338,2,0,0
57050.79,6,0,6,31764.41,0.796,5,0,0
393177.21,9,1,0,119363.41,2.2939,0,0,0
13783.81,17,2,4,7165.47,0.9235,0,1,0
8748.49,21,0,3,483639.2,-0.9819,2,1,0
66513.18,23,0,3,17245.05,2.8568,1,0,0
94593.14,11,0,2,127364.08,-0.2573,1,0,0
26031.79,12,6,0,28976.36,-0.1016,1,0,0
1527966.23,17,5,4,202721.38,6.5372,2,0,0
95344.62,20,5,3,47461.1,1.0089,1,0,0
342985.29,13,4,3,75468.82,3.5447,2,0,0
220758.57,7,4,1,38233.3,4.7739,2,1,0
4741.24,4,3,1,11036.69,-0.5704,1,0,0
40280.12,11,4,2,21513.21,0.8723,3,0,0
14740.38,21,2,2,209320.44,-0.9296,3,0,0
19917.32,20,5,0,95649.73,-0.7918,2,0,0
133307.06,0,1,6,67795.33,0.9663,0,0,0
8442.29,4,0,3,91373.85,-0.9076,1,0,0
66357.19,7,2,5,62349.01,0.0643,0,0,0
150772.07,1,1,3,67715.96,1.2265,2,1,0
4593.66,20,4,2,25935.59,-0.8229,3,0,0
37125.14,11,0,2,185373.0,-0.7997,2,0,0
17844.41,8,5,1,14470.78,0.2331,2,0,0
9422.62,3,2,1,17277.57,-0.4546,1,0,0
43361.47,19,3,2,54036.1,-0.1975,1,0,0
5502.32,15,4,0,301139.88,-0.9817,1,0,0
11565.71,23,0,1,178307.06,-0.9351,1,0,0
161052.95,20,3,4,387568.94,-0.5845,1,0,0
93463.47,14,3,3,165999.37,-0.437,1,1,0
21851.46,13,0,3,87224.35,-0.7495,0,0,0
29803.63,9,5,3,26008.29,0.1459,0,0,0
116809.99,18,1,3,21919.97,4.3287,6,0,1
6536.19,10,3,1,261834.17,-0.975,0,0,0
20466.08,19,3,2,258755.01,-0.9209,2,1,0
60218.16,17,2,1,41755.57,0.4421,0,0,0
235721.93,16,0,2,242553.91,-0.0282,1,0,0
44711.18,20,6,5,43758.23,0.0218,0,0,0
56028.71,14,2,3,14902.45,2.7595,0,0,0
414652.06,12,5,1,44116.27,8.3989,1,0,0
295707.26,2,5,2,51543.62,4.7369,0,0,1
46597.24,0,6,2,28358.19,0.6431,0,0,0
167794.51,9,4,1,22110.11,6.5887,1,0,0
91615.48,18,4,0,11662.66,6.8549,0,0,0
40094.2,18,3,4,358529.35,-0.8882,3,0,0
58636.39,19,2,1,24044.88,1.4386,4,1,0
9947.9,13,4,4,16703.79,-0.4044,1,1,0
111273.45,1,6,4,51225.34,1.1722,2,0,0
23249.29,22,3,3,39224.3,-0.4073,2,1,0
513855.89,16,4,2,69415.61,6.4025,2,0,0
88612.45,15,4,4,65648.63,0.3498,1,0,0
194921.0,2,5,1,13088.69,13.8913,0,0,1
56788.02,3,6,2,62540.16,-0.092,4,0,0
20750.49,9,3,2,9999.84,1.075,2,1,0
131813.57,9,4,2,181350.82,-0.2732,1,1,0
104090.14,6,1,6,247805.28,-0.5799,3,0,0
120580.71,7,4,1,84886.16,0.4205,1,1,0
93210.86,11,5,2,55398.9,0.6825,1,1,0
729628.91,20,4,1,89934.41,7.1128,1,0,0
12406.56,9,2,1,79436.51,-0.8438,0,0,0
769952.96,19,5,4,195905.81,2.9302,2,0,0
37433.57,10,3,4,59754.51,-0.3735,0,0,0
132508.03,19,1,2,17561.87,6.5448,0,0,0
12001.8,19,4,2,152434.11,-0.9213,1,0,0
126209.66,8,3,2,250838.52,-0.4968,2,0,0
101633.72,12,4,1,23827.51,3.2653,3,0,0
59098.52,10,6,4,51302.39,0.152,0,0,0
48323.14,13,1,3,90904.11,-0.4684,0,0,0
77816.05,13,5,0,21570.43,2.6074,1,0,0
12523.39,16,2,1,24520.05,-0.4892,1,0,0
189780.88,18,5,0,39111.2,3.8522,1,0,0
5580.9,1,3,2,52547.62,-0.8938,1,0,0
520715.25,3,1,3,9140.79,55.96,3,0,0
96803.52,16,2,7,56699.23,0.7073,1,0,0
4493.45,14,3,1,64059.6,-0.9298,3,0,0
5692.99,4,6,2,33368.13,-0.8294,0,0,0
432334.33,4,5,5,29847.47,13.4843,1,0,0
9437.58,17,4,1,20423.31,-0.5379,1,1,0
350956.17,4,5,3,206413.76,0.7003,3,0,0
78861.2,1,6,2,24975.1,2.1575,0,0,0
17805.38,6,6,1,133168.34,-0.8663,4,0,0
1440081.85,1,2,3,366085.43,2.9337,0,0,0
68854.43,11,0,4,119112.11,-0.4219,3,0,0
210117.74,18,2,2,254551.01,-0.1746,1,0,0
81749.47,17,0,4,34590.87,1.3633,0,0,0
16374.77,6,1,0,47598.97,-0.656,1,0,0
3947.18,16,1,3,68766.32,-0.9426,3,1,0
162367.14,15,2,2,170974.83,-0.0503,2,0,0
4872.0,16,0,0,72759.83,-0.933,2,0,0
22222.13,10,2,3,83296.22,-0.7332,0,0,0
228266.25,15,6,4,58583.28,2.8964,1,0,0
128706.69,11,3,2,36031.15,2.572,1,0,0
66635.47,7,6,0,153055.18,-0.5646,1,0,0
1066802.0,21,2,2,37104.16,27.7508,1,0,0
61987.67,11,6,5,64763.93,-0.0429,1,0,0
370571.75,21,0,4,23882.97,14.5155,1,0,0
25634.44,14,5,4,43019.89,-0.4041,0,0,0
374568.88,16,5,2,141936.47,1.639,1,1,0
34647.17,18,2,5,105527.84,-0.6717,2,0,0
269899.1,16,3,3,37912.1,6.1189,3,0,0
371120.38,4,2,4,85751.79,3.3278,0,0,1
428974.63,12,5,4,4777.08,88.7799,2,0,0
159782.47,17,5,3,37023.97,3.3156,0,0,0
29090.65,23,6,6,78203.43,-0.628,3,0,0
2153534.78,8,2,1,63333.11,33.0028,1,0,0
17408.33,21,2,2,45055.66,-0.6136,1,0,0
350214.3,15,6,2,23023.44,14.2106,0,0,0
72221.84,9,3,7,36581.12,0.9743,4,0,0
20640.55,16,4,4,32515.07,-0.3652,3,0,0
123405.09,15,4,3,15288.11,7.0715,3,0,1
8339.56,1,4,2,59420.48,-0.8596,2,0,0
60983.03,6,1,3,129407.82,-0.5287,1,0,0
89506.79,17,2,1,16440.8,4.4439,0,0,0
3977.61,9,2,2,14848.16,-0.7321,1,1,0
63535.31,15,1,3,14919.28,3.2584,0,1,0
126205.74,23,5,4,155770.23,-0.1898,2,0,0
201228.36,10,0,3,203802.19,-0.0126,3,0,0
1019376.88,1,6,2,62551.84,15.2963,1,0,1
209869.24,21,2,0,17892.29,10.729,2,1,0
197550.24,7,6,6,56779.77,2.4792,2,0,0
11125.79,16,0,1,13322.05,-0.1648,4,0,0
11953.83,11,5,6,85250.9,-0.8598,3,0,0
231766.67,18,4,5,14427.04,15.0637,1,0,0
83898.73,1,2,2,77407.3,0.0839,1,0,0
454063.32,1,4,3,56647.17,7.0155,3,0,1
130929.82,4,6,2,211571.02,-0.3812,2,0,0
153315.7,10,5,3,23950.46,5.4011,1,1,0
105571.88,0,5,2,20120.87,4.2467,3,1,0
281830.96,9,6,6,239932.14,0.1746,0,0,0
281627.65,2,1,1,20415.1,12.7944,2,1,1
185104.64,17,4,2,14462.46,11.7982,2,0,0
46861.94,17,1,2,168877.45,-0.7225,0,0,0
307585.32,15,6,3,38555.09,6.9776,3,0,0
311950.18,22,5,4,106916.71,1.9177,2,0,0
24403.92,8,5,3,92845.53,-0.7371,1,0,0
70911.56,9,6,2,80162.46,-0.1154,1,1,0
378210.6,14,4,2,214366.01,0.7643,0,0,0
33494.98,12,1,1,71241.0,-0.5298,5,0,0
91078.36,7,6,3,58265.45,0.5632,3,0,0
83419.29,2,3,5,203089.5,-0.5892,3,0,0
5349.95,18,6,0,12001.34,-0.5542,1,0,0
150811.57,4,6,2,215516.8,-0.3002,1,0,0
50604.7,14,4,5,9131.51,4.5413,3,0,0
46864.74,21,2,1,115030.64,-0.5926,1,1,0
6329.53,11,4,2,38437.66,-0.8353,1,0,0
950848.56,23,6,7,49471.93,18.2196,1,0,1
68571.8,9,1,6,142990.21,-0.5204,0,0,0
7435.09,21,2,3,43006.4,-0.8271,2,0,0
367246.58,12,1,4,8302.35,43.2288,1,0,0
64077.28,16,6,1,14200.89,3.512,2,0,0
552475.57,19,3,1,66519.11,7.3054,3,0,0
72294.24,8,1,2,15294.03,3.7267,2,0,0
71514.75,17,1,7,5035.53,13.1994,0,0,0
15437.92,7,2,7,63724.34,-0.7577,0,0,0
276462.45,23,2,5,91906.59,2.0081,1,0,0
2975259.65,9,1,5,121618.08,23.4638,1,1,0
111730.87,6,4,4,108938.03,0.0256,3,0,0
224861.84,10,6,0,19440.31,10.5662,1,0,0
26535.47,22,0,1,222026.42,-0.8805,1,1,0
300649.71,14,5,3,17328.99,16.3486,3,0,0
127460.91,14,0,5,225160.64,-0.4339,2,0,0
404724.12,5,4,4,245537.17,0.6483,0,0,0
285673.91,3,1,3,51323.69,4.566,6,0,1
334228.78,4,6,3,224495.93,0.4888,2,0,0
132412.19,14,2,1,227001.47,-0.4167,2,0,0
24790.66,9,6,2,46175.56,-0.4631,2,0,0
31529.11,18,1,2,37284.26,-0.1544,0,0,0
54909.37,9,0,3,3900.5,13.0742,1,0,0
11845.28,12,2,1,21051.19,-0.4373,2,0,0
1186586.63,13,3,2,93110.73,11.7437,2,0,0
43737.7,19,6,4,41091.98,0.0644,0,1,0
149708.6,22,6,2,27606.38,4.4228,3,0,0
51673.6,15,6,4,61788.04,-0.1637,2,1,0
102642.09,2,4,6,32381.75,2.1697,1,0,0
49316.01,13,4,6,139584.51,-0.6467,1,0,0
492468.87,0,1,0,85364.53,4.769,2,1,0
9593.09,13,2,6,52168.75,-0.8161,3,0,0
54841.71,8,4,1,92884.3,-0.4096,2,0,0
162880.77,23,0,4,34225.39,3.759,1,0,1
46543.94,8,6,4,55883.72,-0.1671,3,0,0
387040.82,22,0,2,72851.95,4.3126,1,0,0
43986.38,16,1,4,15113.39,1.9103,3,0,0
88599.9,0,1,5,45561.57,0.9446,1,0,0
164617.61,20,4,3,93188.83,0.7665,2,0,0
50755.13,11,0,7,59981.88,-0.1538,2,0,0
85471.42,9,1,3,96973.11,-0.1186,2,0,0
279490.35,15,4,4,18053.22,14.4807,1,0,0
58284.89,17,5,2,119301.36,-0.5114,2,1,0
265857.26,9,0,1,57460.29,3.6267,3,0,0
6025.41,3,6,1,33795.38,-0.8217,1,0,0
32800.23,22,3,3,73577.38,-0.5542,6,0,0
285192.8,16,5,2,16505.15,16.278,1,1,0
20236.19,13,5,0,12332.51,0.6408,1,0,0
80290.71,6,5,2,134415.54,-0.4027,1,0,0
45696.54,14,5,3,415776.64,-0.8901,1,0,0
28464.48,1,2,2,132853.55,-0.7857,2,0,0
848429.92,5,4,3,2145208.89,-0.6045,2,0,0
789750.91,15,5,3,11023.39,70.6368,1,0,0
272275.9,18,6,4,115501.9,1.3573,1,0,0
31892.28,16,3,2,123543.36,-0.7418,2,0,0
14312.31,20,0,4,106204.33,-0.8652,5,1,0
4426.16,14,1,1,128380.11,-0.9655,1,0,0
255425.49,8,2,1,75227.39,2.3953,1,0,0
130564.82,23,1,1,86917.94,0.5022,4,0,0
86686.32,18,0,2,19526.92,3.4391,1,0,0
35247.37,7,5,3,28823.04,0.2229,3,1,0
1034668.25,22,1,1,27056.67,37.2394,2,0,0
5505.21,8,4,3,105150.58,-0.9476,2,0,0
74524.88,0,2,4,30200.55,1.4676,1,0,0
17008.85,23,6,4,64313.49,-0.7355,1,0,0
21882.07,0,4,1,33129.3,-0.3395,2,0,0
86555.37,22,5,3,81982.52,0.0558,0,1,0
